ID,Motif,Banji,Buketan,Ceplok,Encim,Kawung,LungLungan,Madura,MegaMendung,ParangRusak,Parang,SekarJagad,Truntum,Kipas,Semen,Fauna
BTK1278,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1279,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1280,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1281,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1282,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1283,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1284,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1285,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1286,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1287,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1288,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1289,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1290,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1291,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1292,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1293,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1294,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1295,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1296,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1297,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1298,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1299,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1300,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1301,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1302,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1303,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1304,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1305,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1306,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1307,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1308,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1309,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1310,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1311,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1312,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1313,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1314,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1315,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1316,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1317,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1318,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1319,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1320,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1321,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1322,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1323,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1324,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1325,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1326,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1327,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1328,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1329,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1330,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1331,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1332,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1333,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1334,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1335,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1336,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1337,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1338,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1339,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1340,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1341,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1342,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1343,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1344,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1345,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1346,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1347,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1348,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1349,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1350,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1351,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1352,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1353,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1354,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1355,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1356,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1357,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1358,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1359,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1360,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1361,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1362,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1363,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1364,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1365,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1366,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1367,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1368,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1369,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1370,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1371,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1372,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1373,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1374,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1375,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1376,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1377,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1378,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1379,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1380,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1381,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1382,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1383,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1384,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1385,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1386,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1387,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1388,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1389,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1390,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1391,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1392,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1393,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1394,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1395,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1396,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1397,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1398,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1399,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1400,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1401,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1402,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1403,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1404,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1405,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1406,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1407,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1408,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1409,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1410,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1411,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1412,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1413,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1414,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1415,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1416,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1417,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1418,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1419,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1420,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1421,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1422,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1423,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1424,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1425,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1426,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1427,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1428,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1429,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1430,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1431,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1432,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1433,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1434,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1435,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1436,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1437,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1438,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1439,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1440,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1441,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1442,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1443,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1444,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1445,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1446,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1447,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1448,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1449,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1450,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1451,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1452,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1453,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1454,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1455,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1456,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1457,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1458,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1459,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1460,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1461,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1462,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1463,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1464,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1465,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1466,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1467,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1468,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1469,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1470,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1471,['LungLungan'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
BTK1472,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1473,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1474,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1475,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1476,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1477,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1478,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1479,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1480,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1481,['Madura'],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BTK1482,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1483,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1484,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1485,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1486,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1487,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1488,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1489,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1490,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1491,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1492,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1493,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1494,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1495,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1496,['MegaMendung'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BTK1497,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1498,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1499,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1500,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1501,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1502,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1503,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1504,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1505,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1506,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1507,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1508,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1509,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1510,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1511,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1512,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1513,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1514,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1515,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1516,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1517,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1518,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1519,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1520,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1521,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1522,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1523,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1524,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1525,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1526,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1527,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1528,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1529,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1530,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1531,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1532,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1533,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1534,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1535,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1536,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1537,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1538,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1539,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1540,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1541,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1542,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1543,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1544,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1545,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1546,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1547,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1548,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1549,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1550,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1551,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1552,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1553,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1554,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1555,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1556,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1557,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1558,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1559,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1560,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1561,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1562,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1563,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1564,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1565,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1566,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1567,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1568,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1569,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1570,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1571,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1572,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1573,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1574,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1575,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1576,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1577,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1578,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1579,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1580,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1581,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1582,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1583,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1584,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1585,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1586,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1587,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1588,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1589,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1590,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1591,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1592,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1593,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1594,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1595,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1596,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1597,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BTK1598,['Parang'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
